Product Status;Instrument Status;Instrument;ISIN;Product ID;Instrument ID;WKN;Mnemonic;MIC Code;CCP eligible Code;Trading Model Type;Product Assignment Group;Product Assignment Group Description;Designated Sponsor Member ID;Designated Sponsor;Price Range Value;Price Range Percentage;Minimum Quote Size;Instrument Type;Tick Size 1;Upper Price Limit Max;Tick Size 2;Upper Price Limit 2;Tick Size 3;Upper Price Limit 3;Tick Size 4;Upper Price Limit 4;Tick Size 5;Upper Price Limit 5;Tick Size 6;Upper Price Limit 6;Tick Size 7;Upper Price Limit 7;Tick Size 8;Upper Price Limit 8;Tick Size 9;Upper Price Limit 9;Tick Size 10;Upper Price Limit 10;Tick Size 11;Upper Price Limit 11;Tick Size 12;Upper Price Limit 12;Tick Size 13;Upper Price Limit 13;Tick Size 14;Upper Price Limit 14;Tick Size 15;Upper Price Limit 15;Tick Size 16;Upper Price Limit 16;Tick Size 17;Upper Price Limit 17;Tick Size 18;Upper Price Limit 18;Tick Size 19;Upper Price Limit 19;Tick Size 20;Upper Price Limit 20;Number of Decimal Digits;Unit of Quotation;Market Segment;Market Segment Supplement;Clearing Location;Primary Market MIC Code;Reporting Market;Settlement Period;Settlement Currency;Closed Book Indicator;Market Imbalance Indicator;CUM/EX Indicator;Minimum Iceberg Total Volume;Minimum Iceberg Display Volume;EMDI Incremental A - Unnetted;EMDI Incremental A - Unnetted Port;EMDI Incremental B - Unnetted;EMDI Incremental B - Unnetted Port;EMDI Snapshot A - Unnetted;EMDI Snapshot A - Unnetted Port;EMDI Snapshot B - Unnetted;EMDI Snapshot B - Unnetted Port;EMDI Market Depth - Unnetted;EMDI Snapshot Recovery Time Interval - Unnetted;MDI Address A - Netted;MDI Port A - Netted;MDI Address B - Netted;MDI Port B - Netted;MDI Market Depth - Netted;MDI Market Depth Time Interval - Netted;MDI Recovery Time Interval - Netted;EOBI Incremental A;EOBI Incremental Port A;EOBI Incremental B;EOBI Incremental Port B;EOBI Snapshot A;EOBI Snapshot Port A;EOBI Snapshot B;EOBI Snapshot Port B;Market Maker Member ID;Market Maker;Regulatory Liquid Instrument;Pre-trade LIS Value;Partition ID;Multi CCP-eligible;Tick Size Band;Security Sub Type;Issue Date;Underlying;Maturity Date;Flat Indicator;Coupon Rate;Previous Coupon Payment Date;Next Coupon Payment Date;Pool Factor;Indexation Coefficient;Accrued Interest Calculation Method;Country Of Issue;Minimum Tradable Unit;In-Subscription;Strike Price;Minimum Order Quantity;Off-Book Reporting Market;Instrument Auction Type;Specialist Member ID;Specialist;Liquidity Provider User Group;Specialist User Group;Quoting Period Start;Quoting Period End;Currency;Warrant Type;First Trading Date;Last Trading Date;Deposit Type;Single Sided Quote Support;Liquidity Class;Cover Indicator;VolatilityCorridorOpeningAuction;VolatilityCorridorIntradayAuction;VolatilityCorridorClosingAuction;VolatilityCorridorContinuous;DisableOnBookTrading;Maximum Order Quantity;Maximum Order Value;Security Classification Value;MidpointTrading;Midpoint Execution VenueID
Active;Active;HANETF-EMEMINTN DLA;IE00BFYN8Y92;265231;5482524;000A2JR0G;EMQQ;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;RCMFR#;RBC Capital Markets (Europe) GmbH#;;5;15000;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BUBON;XDUB;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;15000;224.0.160.143;59001;224.0.162.143;59001;224.0.160.142;59000;224.0.162.142;59000;JSNAM#DRWAM#BALFR#WEBAM#MSTDU;Jane Street Netherlands B.V#DRW Europe B.V.#BAADER BANK AG#WEBB TRADERS BV#FINOVESTA GMBH;Y;3000000.00000000;58;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2020-08-03;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;18243109;184000000;1;0;
Active;Active;INVESCOM3 AT1 CAP B EH A;IE00BFZPF439;76103;3298662;000A2JK9Y;XAT1;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;GHCAT#NEDAM#;GHCO Europe Investment Services#FLOW TRADERS B.V.#;;2;3100;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;1;50;2;100;5;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;46;DEL;BUBON;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;15000;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;JSNAM#BALFR#WEBAM;Jane Street Netherlands B.V#BAADER BANK AG#WEBB TRADERS BV;Y;3000000.00000000;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2018-06-28;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;2;8;14;20;N;10330704;169000000;1;0;
Active;Active;INVESCOM3 NASDAQ-100 A;IE00BFZXGZ54;473214;7388640;000A2N6RV;EQQB;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;NEDAM#;FLOW TRADERS B.V.#;;2;300;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BUBON;XDUB;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.149;59001;224.0.162.149;59001;224.0.160.148;59000;224.0.162.148;59000;JSNAM#OPXAM#BALFR#WEBAM;Jane Street Netherlands B.V#OPTIVER V.O.F.#BAADER BANK AG#WEBB TRADERS BV;Y;3000000.00000000;59;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-02-18;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;547130;184000000;1;0;
Active;Active;X(IE)-USD H.Y.C.BD 2CEOHD;IE00BG04LT92;423839;6956510;000A2JDYP;XUHE;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;GHCAT#NEDAM#;GHCO Europe Investment Services#FLOW TRADERS B.V.#;;3;3300;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;1;50;2;100;5;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;46;DEL;BUBON;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;JSNAM#BALFR#WEBAM;Jane Street Netherlands B.V#BAADER BANK AG#WEBB TRADERS BV;N;3000000.00000000;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2021-10-20;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;2;8;14;20;N;10830209;169000000;1;0;
Active;Active;X(IE) - MSCI USA 2CEOHD;IE00BG04M077;75892;3166239;000A2JDYV;XD9E;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#SOGFR#OPXAM#NEDAM#;BNP PARIBAS ARBITRAGE SNC#SOCIETE GENERALE S.A. FRANKFURT#OPTIVER V.O.F.#FLOW TRADERS B.V.#;;3;500;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;1;50;2;100;5;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;46;DEL;BUBON;XETR;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;15000;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;JSNAM#BALFR#WEBAM#MSTDU;Jane Street Netherlands B.V#BAADER BANK AG#WEBB TRADERS BV#FINOVESTA GMBH;Y;3000000.00000000;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2018-05-03;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;1375605;169000000;1;0;
Active;Active;ISHSIV-DG.SEC. DLD;IE00BG0J4841;77574;3579797;000A2JNYG;IS4S;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;SOGFR#OPXAM#NEDAM#CITFR#;SOCIETE GENERALE S.A. FRANKFURT#OPTIVER V.O.F.#FLOW TRADERS B.V.#Citigroup Global Markets Europe AG#;;3;5100;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BUBON;XLON;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;15000;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;JSNAM#DRWAM#BALFR#WEBAM;Jane Street Netherlands B.V#DRW Europe B.V.#BAADER BANK AG#WEBB TRADERS BV;N;3000000.00000000;57;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2018-11-07;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;18860188;184000000;1;0;
Active;Active;ISHSIII-BR.DL HY C.BD DD;IE00BG0J4957;496979;7646026;000A2JMGF;UDHY;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;GHCAT#SOGFR#;GHCO Europe Investment Services#SOCIETE GENERALE S.A. FRANKFURT#;;3;10700;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;1;50;2;100;5;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;46;DEL;BUBON;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;JSNAM#BALFR#WEBAM;Jane Street Netherlands B.V#BAADER BANK AG#WEBB TRADERS BV;N;3000000.00000000;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-04-08;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;2;8;14;20;N;36460131;169000000;1;0;
Active;Active;ISHSIII-IS HY C.BD DEOD;IE00BG0J4B71;496833;7643249;000A2JMZE;EH1Y;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;GHCAT#SOGFR#;GHCO Europe Investment Services#SOCIETE GENERALE S.A. FRANKFURT#;;3;10100;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;1;50;2;100;5;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;46;DEL;BUBON;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.16;59000;224.0.163.16;59000;10;500;15000;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;BALFR#WEBAM;BAADER BANK AG#WEBB TRADERS BV;N;3000000.00000000;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2022-04-07;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;2;8;14;20;N;33907146;169000000;1;0;
Active;Active;ISHSIV-DIGITIL.SECUR.DL A;IE00BG0J4C88;76370;3437365;000A2JMGE;L0CK;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;SOGFR#OPXAM#BALFR#NEDAM#CITFR#;SOCIETE GENERALE S.A. FRANKFURT#OPTIVER V.O.F.#BAADER BANK AG#FLOW TRADERS B.V.#Citigroup Global Markets Europe AG#;;1.5;5700;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BUBON;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;15000;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;JSNAM#DRWAM#WEBAM;Jane Street Netherlands B.V#DRW Europe B.V.#WEBB TRADERS BV;Y;3000000.00000000;57;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2018-09-13;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;20835692;184000000;1;0;
Active;Active;INVESCOM2 MSCI CATH PR A;IE00BG0NY640;106957;3803629;000A0PGVT;ICFP;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;SOGFR#NEDAM#;SOCIETE GENERALE S.A. FRANKFURT#FLOW TRADERS B.V.#;;2;900;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BUBON;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;15000;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;JSNAM#DRWAM;Jane Street Netherlands B.V#DRW Europe B.V.;N;3000000.00000000;57;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2019-01-29;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;3276936;184000000;1;0;
Active;Active;ISHSIV-E.MSCI EM VAL. DLA;IE00BG0SKF03;84895;3646805;000A2JJAQ;5MVL;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;GHCAT#NEDAM#;GHCO Europe Investment Services#FLOW TRADERS B.V.#;;3;1100;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BUBON;XFRA;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;15000;224.0.160.143;59001;224.0.162.143;59001;224.0.160.142;59000;224.0.162.142;59000;JSNAM#BALFR#WEBAM#MSTDU;Jane Street Netherlands B.V#BAADER BANK AG#WEBB TRADERS BV#FINOVESTA GMBH;N;3000000.00000000;58;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2018-12-13;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;3932464;184000000;1;0;
Active;Active;ISIV-MWEEUETF DLD;IE00BG11HV38;133864;4050504;000A2PDNV;EMND;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#SOGFR#OPXAM#;BNP PARIBAS ARBITRAGE SNC#SOCIETE GENERALE S.A. FRANKFURT#OPTIVER V.O.F.#;;3;5800;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BUBON;XLON;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;15000;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;JSNAM#DRWAM#BALFR#WEBAM;Jane Street Netherlands B.V#DRW Europe B.V.#BAADER BANK AG#WEBB TRADERS BV;Y;3000000.00000000;57;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2019-05-07;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;21377948;184000000;1;0;
Active;Active;X(IE)-MSCI JAPAN ESG 1C;IE00BG36TC12;75933;3178225;000A2JHSE;XZMJ;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;GHCAT#SOGFR#OPXAM#BALFR#;GHCO Europe Investment Services#SOCIETE GENERALE S.A. FRANKFURT#OPTIVER V.O.F.#BAADER BANK AG#;;3;2300;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BUBON;XDUB;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;15000;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;JSNAM#DRWAM#WEBAM;Jane Street Netherlands B.V#DRW Europe B.V.#WEBB TRADERS BV;N;3000000.00000000;57;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2018-05-11;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;8359836;184000000;1;0;
Active;Active;X(IE)-MSCI EM.MKTS ESG 1C;IE00BG370F43;177226;4482299;000A2JHSF;XZEM;XETR;Y;Continuous;FON0;EXCHANGE TRADED FUNDS - PASSIV;BNAPA#NEDAM#;BNP PARIBAS ARBITRAGE SNC#FLOW TRADERS B.V.#;;3;1100;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BUBON;XETR;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;15000;224.0.160.143;59001;224.0.162.143;59001;224.0.160.142;59000;224.0.162.142;59000;JSNAM#DRWAM#BALFR#WEBAM#MSTDU;Jane Street Netherlands B.V#DRW Europe B.V.#BAADER BANK AG#WEBB TRADERS BV#FINOVESTA GMBH;N;3000000.00000000;58;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2019-10-18;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;4;10;16;22;N;4046624;184000000;1;0;
Active;Active;VANGUARD-GL.A.B.U.ETF EOH;IE00BG47KB92;147846;4151366;000A2N9W4;VAGE;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;GHCAT#;GHCO Europe Investment Services#;;2;5000;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;1;50;2;100;5;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;46;DEL;BUBON;XDUB;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;15000;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;BALFR#WEBAM;BAADER BANK AG#WEBB TRADERS BV;N;3000000.00000000;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2019-06-20;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;2;8;14;20;N;7933899;169000000;1;0;
Active;Active;VAN.FDS.-GL.AG.BD HGDEOA;IE00BG47KH54;147847;4151367;000A2PJZJ;VAGF;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;GHCAT#;GHCO Europe Investment Services#;;2;5000;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;1;50;2;100;5;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;46;DEL;BUBON;XDUB;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;15000;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;JSNAM#BALFR#WEBAM;Jane Street Netherlands B.V#BAADER BANK AG#WEBB TRADERS BV;Y;3000000.00000000;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2019-06-20;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;2;8;14;20;N;7232731;169000000;1;0;
Active;Active;ISHSII-DCB 03ESG ETF EOHA;IE00BG5QQ390;92224;3751107;000A2N9ZM;IU0E;XETR;Y;Continuous;FONA;EXCHANGE TRADED FUNDS - RENTEN;GHCAT#SOGFR#BALFR#NEDAM#;GHCO Europe Investment Services#SOCIETE GENERALE S.A. FRANKFURT#BAADER BANK AG#FLOW TRADERS B.V.#;;3;9600;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;1;50;2;100;5;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;46;DEL;BUBON;XETR;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;15000;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;JSNAM#WEBAM;Jane Street Netherlands B.V#WEBB TRADERS BV;Y;3000000.00000000;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2019-01-11;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;2;8;14;20;N;32267919;169000000;1;0;
Active;Active;WTR ENH.COMMOD. HGDEOA;IE00BG88WG77;269149;5500030;000A2JQ0F;WTEH;XETR;Y;Continuous;FON1;EXCHANGE TRADED FUNDS - PASSIV;OPXAM#NEDAM#;OPTIVER V.O.F.#FLOW TRADERS B.V.#;;3;8300;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0002;2;0.0005;5;1;10;2;20;5;50;0.01;100;0.02;200;0.05;500;0.1;1000;0.2;2000;0.5;5000;1;10000;2;20000;5;50000;10;9999999999.9999;;;4;Shares;46;DEL;BUBON;TGAT;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;15000;224.0.160.143;59001;224.0.162.143;59001;224.0.160.142;59000;224.0.162.142;59000;BALFR#WEBAM;BAADER BANK AG#WEBB TRADERS BV;N;3000000.00000000;58;Y;ESMA_LB6;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2020-08-10;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;3;9;15;21;N;15267175;184000000;1;0;
Active;Active;JPM-USD ULTRA SHORT INC A;IE00BG8BCY43;129139;3984021;000A2N8HQ;JPPA;XETR;Y;Continuous;FON2;EXCHANGE TRADED FUNDS - AKTIV;GHCAT#SOGFR#;GHCO Europe Investment Services#SOCIETE GENERALE S.A. FRANKFURT#;;1.5;500;ETF;0.0001;0.1;0.0001;0.2;0.0001;0.5;0.0001;1;0.0001;2;0.0001;5;0.0002;10;0.0005;20;1;50;2;100;5;200;0.01;500;0.02;1000;0.05;2000;0.1;5000;0.2;10000;0.5;20000;1;50000;2;9999999999.9999;;;4;Shares;46;DEL;BUBON;XDUB;XETA;2;EUR;1;1;;10000.00000000;0.01000000;224.0.160.5;59001;224.0.162.5;59001;224.0.160.4;59000;224.0.162.4;59000;10;120000;224.0.161.18;59000;224.0.163.18;59000;10;500;15000;224.0.160.145;59001;224.0.162.145;59001;224.0.160.144;59000;224.0.162.144;59000;JSNAM#WEBAM;Jane Street Netherlands B.V#WEBB TRADERS BV;N;3000000.00000000;57;Y;XETRA_LB8;;;;;;;;;;;;;;;;1;XETU;;;;;;;;EUR;;2019-04-10;;AUSLANDSKASSENVEREIN;SSQ_ON_ENTRY_ALLOWED;;;2;8;14;20;N;1523620;169000000;1;0;
